,0,1,2
0,27,8,PA1_debug-a-OUTPUT1.TXT
1,200.02611300365515,199.51552992441086,195.06557628537462
2,403.49890171878036,405.2677490298453,208.63184362887407
3,208.53810291759876,208.1137331614751,208.77356550915465
4,206.48696577933651,211.65186758850754,333.7066453607947
5,204.43582864107427,215.19000201554002,458.6397252124348
6,204.98352407937017,333.01144095151005,205.1780741549932
7,202.93238694110792,336.5495753785425,330.1111540066333
8,200.88124980284567,340.087709805575,455.0442338582734
9,201.42894524114158,457.9091487415451,201.58258280083174
10,199.37780810287933,461.44728316857754,326.5156626524718
11,197.32667096461708,464.98541759561,451.4487425041119
12,333.47071597649085,211.72540778293256,210.72241150252128
13,331.41957883822863,215.263542209965,335.65549135416137
14,329.36844169996635,218.80167663699748,460.5885712058015
15,329.91613713826223,336.62311557296755,207.12692014835983
16,327.865,340.16125,332.0599999999999
17,325.8138628617378,343.69938442703244,456.99307985164
18,326.36155830003366,461.52082336300253,203.53142879419838
19,324.3104211617714,465.058957790035,328.46450864583846
20,322.25928402350917,468.5970922170675,453.3975884974786
21,458.40332903538297,215.33708240439006,212.67125749588791
22,456.3521918971207,218.8752168314225,337.604337347528
23,454.3010547588584,222.41335125845498,462.5374171991681
24,454.84875019715435,340.23479019442505,209.0757661417265
25,452.7976130588921,343.7729246214575,334.00884599336655
26,450.74647592062985,347.31105904848994,458.94192584500666
27,451.2941713589257,465.13249798446,205.48027478756504
28,449.2430342206635,468.6706324114924,330.41335463920507
29,447.1918970824013,472.2087668385249,455.3464344908452
30,210.04213709647271,211.8177130978268,450.88288143950285
31,208.4663174862119,208.54826459125448,575.8301803259485
32,206.89049787595104,205.27881608468215,700.7774792123942
33,207.49055000513124,336.7497429561177,454.11975011190987
34,205.91473039487042,333.48029444954534,579.0670489983555
35,204.33891078460957,330.21084594297304,704.0143478848012
36,204.93896291378974,461.68177281440853,457.35661878431694
37,203.36314330352891,458.41232430783623,582.3039176707625
38,201.78732369326806,455.1428758012639,707.2512165572082
39,335.0061567016023,214.3274186482814,452.52458244114734
40,333.43033709134147,211.05797014170906,577.471881327593
41,331.8545174810806,207.78852163513673,702.4191802140386
42,332.4545696102608,339.25944850657226,455.7614511135544
43,330.87874999999997,335.98999999999995,580.70875
44,329.3029303897391,332.7205514934276,705.6560488864457
45,329.9029825189193,464.19147836486314,458.9983197859614
46,328.3271629086585,460.9220298582908,583.9456186724071
47,326.75134329839767,457.6525813517185,708.8929175588528
48,459.9701763067319,216.83712419873598,454.16628344279184
49,458.39435669647105,213.56767569216365,579.1135823292375
50,456.8185370862102,210.29822718559132,704.0608812156831
51,457.4185892153904,341.76915405702687,457.4031521151989
52,455.84276960512955,338.4997055504545,582.3504510016445
53,454.2669499948687,335.23025704388215,707.2977498880902
54,454.8670021240489,466.70118391531776,460.6400207876059
55,453.29118251378804,463.4317354087454,585.5873196740516
56,451.7153629035272,460.16228690217304,710.5346185604973
57,208.30612469387344,448.1600902912746,209.59825292844357
58,209.6990723046065,445.1784276020777,334.5549229567442
59,211.09201991533956,442.19676491288084,459.5115929850448
60,211.97878250548573,573.0715392631879,212.5378958210251
61,213.37173011621877,570.089876573991,337.49456584932574
62,214.76467772695185,567.1082138847942,462.45123587762635
63,215.65144031709804,697.9829882351012,215.47753871360666
64,217.04438792783108,695.0013255459043,340.43420874190724
65,218.43733553856416,692.0196628567073,465.39087877020785
66,333.24439457765465,444.52146371728367,208.11868707911796
67,334.6373421883877,441.53980102808674,333.07535710741854
68,336.0302897991208,438.5581383388899,458.03202713571915
69,336.9170523892669,569.432912689197,211.0583299716995
70,338.31,566.4512500000001,336.0150000000001
71,339.7029476107331,563.4695873108031,460.9716700283007
72,340.58971020087927,694.3443616611103,213.99797286428102
73,341.9826578116123,691.3626989719133,338.95464289258166
74,343.37560542234536,688.3810362827164,463.91131292088227
75,458.1826644614359,440.88283714329276,206.63912122979232
76,459.57561207216895,437.90117445409584,331.59579125809296
77,460.96855968290197,434.91951176489897,456.55246128639357
78,461.85532227304816,565.794286115206,209.57876412237385
79,463.2482698837812,562.812623426009,334.53543415067446
80,464.6412174945143,559.8309607368122,459.49210417897507
81,465.5279800846605,690.7057350871193,212.51840701495541
82,466.9209276953935,687.7240723979223,337.475077043256
83,468.3138753061266,684.7424097087255,462.43174707155663
84,211.62313035833597,450.1541555027228,451.76025275514644
85,210.17881190955694,448.8422431320262,576.7450231479833
86,208.73449346077788,447.5303307613297,701.72979354082
87,210.52994359022225,575.1426218287061,453.059571102813
88,209.08562514144322,573.8307094580094,578.0443414956497
89,207.64130669266416,572.5187970873129,703.0291118884865
90,209.43675682210852,700.1310881546892,454.35888945047947
