,0,1,2,3,4,5,6
0,20,pa3-J-Output.txt,NaN,NaN,NaN,NaN,NaN
1,21.4805406916687,-0.9294475924681511,49.727297784898894,20.598316856994092,-0.49203035114483396,49.58689850871802,0.9946681327090884
2,25.360208734522416,6.039340878100085,25.74392642630788,27.532230641661247,5.827445042504836,26.434262708276805,2.2889174717399254
3,8.030872912435555,10.086146865054952,-11.707281640548885,7.977187507921568,10.553534775435889,-11.999157334940836,0.5536470016218576
4,-18.631370963493744,-7.600487539840507,0.5620352202098786,-17.107301677689108,-7.308212984192067,-0.36094018424039825,1.8055733718220088
5,-42.516884064377294,-18.553473961252475,-38.614775049605726,-39.02486408598472,-17.675997178139824,-37.90226012790925,3.6704014151090822
6,-26.5074257580629,8.896171471046722,-26.413792185627344,-27.519435102018143,11.229887219123846,-26.328703003693143,2.545119304464551
7,-14.455233240629038,-0.1293533909475717,9.754931534278796,-13.1936915263469,0.04714536614742426,9.239321943156988,1.374224347982088
8,36.75827053078274,-1.194246879229361,-14.125658150288999,36.8116144078317,-1.232229978289168,-14.147940328385314,0.06917210777125075
9,25.929157054744493,7.362700690997481,25.891013816800736,27.426620300200213,7.536520283117091,26.298861677487054,1.5617135779526954
10,21.396756825714267,17.337056736220525,23.266680350904352,23.43354207926075,18.9030868168154,23.904907762778855,2.647315359314116
11,-2.0190932231389223,-12.958124378563552,17.433744956496128,-1.9771080378928685,-10.118324056728081,16.848733659868945,2.899735650168547
12,9.76059250158909,21.311618913409546,-8.283166239384585,9.395211181241413,21.633559583316217,-8.469124281967176,0.5212769875988348
13,-28.98130505609241,-32.80279442082411,-16.235956648701162,-27.07629691066922,-30.430709633380122,-17.64476287461077,3.352697012125245
14,32.31868991598439,13.032834805319549,2.4706677818774807,35.570994981519306,15.266022373363564,2.2810907357372097,3.9497537150806834
15,2.843260774763337,-17.905564872582048,-21.856521031391623,2.539245620070362,-17.719791555050115,-21.733374551857022,0.3769641829293329
16,-7.952283375105446,6.115963976305153,35.801341735087476,-7.574934053845132,6.252961626865466,35.76054534054995,0.4035160620370974
17,-9.61604435476679,-8.592712035348349,17.33978699146475,-7.719237856754394,-6.560667508255205,16.835965035969213,2.8250515771982987
18,7.094061048261342,-7.801842531480126,62.618165206218094,7.053619728086197,-7.3522808338462955,62.46860817100414,0.47550870353644203
19,-1.8276284644768435,21.090744729974325,28.92203092906432,-1.380573285814089,23.614206465971904,29.497192348985482,2.6265049257099875
20,-43.989134938426005,-20.704171269885045,-17.65357665681482,-40.58623997290046,-19.389494029644467,-19.055355566469533,3.908075549929716
