,0,1,2,3,4,5,6
0,15,pa3-D-Output.txt,NaN,NaN,NaN,NaN,NaN
1,-26.319385773111907,-16.08581889308036,-49.8939554570341,-25.759274264938615,-15.836268781521651,-47.776815283267986,2.204151236903119
2,33.134059498963175,14.14405490580705,-13.380128256507405,34.700633222668884,14.8551394481262,-13.976383467147162,1.8208005751167446
3,31.719089285833874,5.509573105810035,-25.2645899908767,32.301793040096385,5.4650296722942056,-25.597308544480367,0.67248005071758
4,2.85775586507171,-10.654370265657647,14.82120805409211,2.850601734906973,-10.600490210712428,14.807852241796503,0.05596980991024855
5,-30.75321281416779,-22.2076017923655,-10.12336688719661,-30.986485223164586,-22.53888629067274,-9.818363751713456,0.5071413494011333
6,12.435887132912988,-9.529923193792406,12.140404292168483,12.415834541646138,-9.439380134927294,12.10027492577757,0.10104710768796221
7,-15.009905592328273,17.947381788541808,34.505714495779586,-14.078364811420379,17.73452212033214,33.94197664033813,1.1094493384118753
8,-2.1929205070310953,-17.51781703024936,-6.9878186695759865,-2.2270122845940374,-17.138250082314716,-7.174581875986392,0.4243981768699276
9,-8.482487957934403,-27.258394003067615,-37.971458225322,-9.169106776794408,-26.221462183236554,-37.326672137053365,1.4008647689965068
10,-11.510670592980036,6.4382160191844315,49.44453068981841,-7.163013919768312,5.87709770607855,49.68608639716333,4.390366894597322
11,-9.592479145356235,-27.55087688329912,-18.083497848312945,-9.473771483250728,-27.782437276571358,-18.02560816758363,0.2665763303631622
12,-44.22205855715866,-10.727370909191709,-23.830719641378437,-43.904055634822726,-10.678212401857243,-23.9219451242581,0.3344615167462108
13,15.422735300957724,19.930071757845838,35.51362052314394,15.44614000294047,21.76372728595993,36.083163078441295,1.9202132949630657
14,-5.152037700833555,-18.606125355016186,-8.4979386652479,-5.196291446584308,-18.177951597619547,-8.68783300769777,0.4704795657949414
15,3.334487835313674,22.299658277793498,27.791392651673007,3.458980385447166,23.17945917034394,27.91468840610497,0.897078507507699
