,0,1,2,3,4,5,6
0,15,pa3-B-Output.txt,NaN,NaN,NaN,NaN,NaN
1,11.162990122493763,19.128157152974065,-26.092504672572602,11.244330501381723,19.10910518566766,-26.075795459283757,0.08519643481163636
2,-29.93085906483592,-33.229506669308854,-31.15679050653995,-28.966282296803588,-30.94548907325878,-30.728314127118168,2.5160955324105756
3,-8.32805598179768,2.9194718439152516,31.067844630922593,-7.6358883156378665,3.0322749423008837,30.916530950809584,0.7174374166935151
4,1.155079328228525,11.016612377058912,-8.298985662256385,1.1842143901889837,10.946446076051453,-8.265072229574884,0.08320025570124098
5,-31.617569821879744,-5.263276044862861,-12.851901293676278,-32.463659968137875,-3.96838061462715,-9.86384835083611,3.3646817234407513
6,-24.439602465045784,-0.7518392291476914,-14.421522631834478,-25.334793104438464,0.9842968128968808,-12.443312617000595,2.780080844171899
7,-16.622416970696825,15.473504655266797,17.482276166498863,-14.829400796076007,16.060127233823344,18.884824009623745,2.3507814667421694
8,12.628522514673898,22.048934435744133,16.640718436539018,12.702620041635205,24.553144225524264,16.98670273643272,2.529083282635303
9,30.572459963018325,4.126557812776866,-29.96188421241152,29.803900486348788,3.900381044163617,-28.739287086591325,1.4617056242289974
10,17.562033017117937,24.27749097633682,-10.293122601086608,17.567500423277806,25.919830508313563,-10.537654521887536,1.660453218586507
11,-22.81207539592654,3.892617610916082,-44.37919294977769,-22.828044838286754,3.4800555150435017,-43.78945603321042,0.7198973099007537
12,-16.488484570135522,-33.90217406292901,-28.16496006585585,-16.71814958334457,-32.36988571883247,-28.037412476095792,1.5546452892541165
13,27.7745368512741,17.553761255890038,-24.539506568182944,27.67168000212109,17.470536510979763,-24.45104156222705,0.1591601296237272
14,31.58843622497678,-2.0866923025334994,11.521789958416917,32.61150347482452,-3.00047480809983,12.405291824100317,1.6316374020768656
15,27.25475839949168,5.823288441787179,-32.88885611881601,27.028368305758594,6.163994846034268,-30.05042346046073,2.8677575358550214
