,0,1,2,3,4,5,6
0,15,pa3-E-Output.txt,NaN,NaN,NaN,NaN,NaN
1,17.655470581881797,10.81846155553004,54.13018219192517,21.136927668412294,12.026017384370244,54.31716371046179,3.689674323486238
2,-32.6538314547573,-30.133290596711415,-39.42845494416428,-30.956277408712772,-27.180095835724543,-37.64087150206635,3.8468823218322075
3,-17.776012140364042,-19.370853148885836,-49.059634575601834,-18.093302780126916,-18.81590329713539,-47.16639712106511,1.9982469185012321
4,-31.031336762190513,6.13543515575556,-36.12440295364698,-31.276606063644078,6.585597545707435,-36.34287193412215,0.5572538945512763
5,-27.783732625133297,4.923332220358581,-41.20356416579998,-27.722827603913284,4.813243412449266,-41.08616898791865,0.17207729375630756
6,6.278669615851765,10.045689646017964,-13.41006169678245,6.325193224438033,9.640652701668394,-13.15712310603013,0.4797888109738428
7,14.301286371255157,1.414544532906838,-24.563702507135744,15.45900379511113,1.2286603666081495,-21.5235496364872,3.2584339848603427
8,-19.879759635436635,5.4966564950075485,-40.40933207991155,-20.025933335463392,6.134812812444573,-40.9206292909351,0.8306834981295589
9,23.735567429250604,3.8419406241904017,24.54073332510947,27.511051961977767,3.472526233812298,25.801093022348457,3.9974062859690425
10,14.136139793495595,-7.965624917034641,23.20310476667275,13.973691017250475,-6.7893182030877615,23.0804092133252,1.1937928166106986
11,-18.068952980659358,-7.062713100345807,0.07389700583695458,-17.229704381523316,-6.901768310187163,-0.43435141989846726,0.9942624899359087
12,-2.2819629771778795,-5.065561450941141,-27.618303044183534,-0.7839057837641095,-4.328546574574195,-28.669119407642324,1.9727091302160291
13,-41.511502925769676,-13.619475793714596,-42.49447272296006,-38.68369159890806,-13.277701667181104,-40.83609309761468,3.295989902238061
14,30.097269295927276,15.198247351037384,-6.444157314394445,33.029897203851164,17.64569449622235,-6.298409539418915,3.8225052503192716
15,14.249921430275426,-9.294515541441996,11.871436415606112,14.18223347123994,-9.091608767209514,11.782554736535724,0.2316306795357479
